Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-inf	nan	-4.17686	7.64210	-inf	nan
0.32069	-inf	nan	-4.06138	7.47530	-inf	nan
0.34138	-2.00000	5.47723	-4.59301	8.20065	2.59301	9.86157
0.36207	0.75000	0.37500	0.02944	1.32037	0.72056	1.37259
0.38276	0.75000	0.37500	-0.18898	1.55447	0.93898	1.59906
0.40345	0.50000	0.70711	0.08210	1.10186	0.41790	1.30923
0.42414	0.58333	0.56928	-0.05396	1.19141	0.63729	1.32043
0.44483	nan	nan	-0.53285	1.95022	nan	nan
0.46552	nan	nan	-0.39052	1.74963	nan	nan
0.48621	nan	nan	-0.26446	1.55435	nan	nan
0.50690	0.53333	0.59728	-0.52391	1.52739	1.05724	1.64001
0.52759	0.80000	0.23664	-0.52127	1.43110	1.32127	1.45053
0.54828	0.79688	0.23943	-0.30386	1.20051	1.10073	1.22416
0.56897	0.79412	0.24188	-0.29565	1.19625	1.08977	1.22045
0.58966	0.67500	0.29777	-0.33431	1.19964	1.00931	1.23604
0.61034	0.16667	0.60122	-0.10708	0.97541	0.27375	1.14582
0.63103	0.16667	0.60122	-0.10618	0.90238	0.27285	1.08433
0.65172	0.10714	0.63434	0.04681	0.74247	0.06033	0.97655
0.67241	0.22963	0.47470	-1.42165	2.22007	1.65128	2.27026
0.69310	0.06667	0.56025	-1.09337	1.85370	1.16004	1.93651
0.71379	-0.79487	1.15629	-0.91062	1.63446	0.11575	2.00211
0.73448	-0.16071	0.71766	-0.91180	1.55683	0.75108	1.71428
0.75517	0.04762	0.58843	-0.65584	1.31958	0.70346	1.44483
0.77586	-0.64211	1.05516	-1.22667	1.72212	0.58457	2.01966
0.79655	-1.45000	1.63041	-1.87030	2.11442	0.42030	2.67002
0.81724	-0.98333	1.16818	-2.70396	2.61592	1.72062	2.86490
0.83793	-0.01587	0.48378	-2.74298	2.41588	2.72711	2.46384
0.85862	0.01604	0.45118	-0.96886	1.58061	0.98490	1.64374
0.87931	-0.35227	0.60851	-0.74911	1.35855	0.39683	1.48861
0.90000	-0.08884	0.46450	-0.05996	0.77118	-0.02888	0.90027
