Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	nan	nan	0.92930	0.09292	nan	nan
0.32069	0.50000	0.67700	0.92232	0.09499	-0.42232	0.68364
0.34138	0.41667	0.78469	0.90034	0.12018	-0.48367	0.79384
0.36207	0.66667	0.41388	0.64208	0.39058	0.02458	0.56908
0.38276	0.82500	0.21202	0.61195	0.41521	0.21305	0.46621
0.40345	0.55000	0.43539	0.76531	0.20363	-0.21531	0.48065
0.42414	-0.02857	0.89641	0.72897	0.22324	-0.75754	0.92379
0.44483	-0.20000	1.01882	0.69696	0.23117	-0.89696	1.04472
0.46552	-0.26667	1.05755	0.56022	0.31558	-0.82688	1.10364
0.48621	-0.46667	1.21822	0.45940	0.37871	-0.92607	1.27572
0.50690	-0.66667	1.24350	0.30778	0.46711	-0.97445	1.32834
0.52759	0.07692	0.64852	0.39334	0.39600	-0.31641	0.75986
0.54828	-0.04167	0.68439	0.39408	0.38563	-0.43575	0.78556
0.56897	-0.75000	1.08336	0.36931	0.38464	-1.11931	1.14962
0.58966	-0.26389	0.75297	0.18467	0.46651	-0.44856	0.88578
0.61034	0.22222	0.44232	0.29990	0.38400	-0.07768	0.58575
0.63103	0.05882	0.52303	0.32030	0.36141	-0.26148	0.63575
0.65172	-0.14474	0.60742	0.27123	0.36911	-0.41596	0.71078
0.67241	0.22619	0.38580	-0.33269	0.82718	0.55889	0.91273
0.69310	0.30481	0.34251	-0.10724	0.66646	0.41205	0.74932
0.71379	0.47619	0.25090	-0.11925	0.64929	0.59544	0.69608
0.73448	0.50000	0.23233	-0.18495	0.66367	0.68495	0.70316
0.75517	0.57860	0.19444	-0.42192	0.81171	1.00052	0.83468
0.77586	0.70443	0.13334	-0.35561	0.76819	1.06004	0.77968
0.79655	0.68387	0.13584	-0.40488	0.77531	1.08875	0.78712
0.81724	0.53613	0.18270	-0.36928	0.74236	0.90541	0.76451
0.83793	0.41176	0.22011	-0.38829	0.70139	0.80006	0.73512
0.85862	0.41176	0.21375	-0.86698	0.93279	1.27875	0.95697
0.87931	0.31000	0.23988	-1.10720	1.02201	1.41720	1.04979
0.90000	0.14966	0.28506	-1.80234	1.29800	1.95200	1.32893
