Boundary	Data 3SVJ_NonClosure	Data 3SVJ_NC_err	Background MC 3SVJ_NonClosure	Background MC 3SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-3.00000	5.53775	-5.85109	9.84309	2.85109	11.29394
0.32069	-5.00000	8.12404	-21.93339	31.14785	16.93339	32.18988
0.34138	-3.00000	5.09902	-5.15827	7.13425	2.15827	8.76912
0.36207	-4.14286	6.42245	0.21314	0.86892	-4.35600	6.48096
0.38276	-2.60000	4.43351	-0.19092	1.25040	-2.40908	4.60646
0.40345	-4.45455	6.47134	-0.49124	1.54201	-3.96331	6.65252
0.42414	-1.66667	2.52396	-0.85244	1.85325	-0.81423	3.13128
0.44483	-1.43590	1.98326	-1.00253	1.94740	-0.43336	2.77951
0.46552	-1.26190	1.83395	-1.68182	2.65987	0.41992	3.23083
0.48621	-1.11111	1.64638	-1.50107	2.28590	0.38995	2.81707
0.50690	-1.00000	1.54303	-1.47884	2.17892	0.47884	2.66995
0.52759	-1.00000	1.53226	-1.98159	2.59658	0.98159	3.01497
0.54828	-0.25217	0.84167	-0.90658	1.42556	0.65441	1.65548
0.56897	0.21143	0.49435	-1.08928	1.47281	1.30071	1.55356
0.58966	0.07692	0.50757	-2.22788	2.19655	2.30481	2.25443
0.61034	0.28571	0.36472	-2.18652	1.98009	2.47224	2.01340
0.63103	0.21429	0.38653	-2.62201	2.09467	2.83629	2.13004
0.65172	-0.11538	0.52143	-1.77481	1.56258	1.65943	1.64728
0.67241	0.25551	0.32927	-1.65816	1.46165	1.91368	1.49828
0.69310	0.33333	0.28509	-1.22390	1.19138	1.55723	1.22502
0.71379	0.34545	0.26612	-0.91332	0.97133	1.25877	1.00712
0.73448	0.32828	0.27001	-0.50243	0.78351	0.83071	0.82873
0.75517	0.11429	0.34502	-0.56481	0.79991	0.67909	0.87115
0.77586	-0.21658	0.45828	-0.34089	0.63394	0.12431	0.78224
0.79655	-0.14872	0.40833	-0.35012	0.61169	0.20141	0.73545
0.81724	-0.08389	0.36864	0.08996	0.39782	-0.17385	0.54236
0.83793	-0.04167	0.34517	0.33176	0.35088	-0.37343	0.49219
0.85862	-0.13269	0.36240	0.30531	0.34953	-0.43801	0.50350
0.87931	-0.22378	0.37674	0.26181	0.35838	-0.48558	0.51997
0.90000	-0.17203	0.34715	0.21873	0.35864	-0.39075	0.49914
