Boundary	Data 3PSVJ_NonClosure	Data 3PSVJ_NC_err	Background MC 3PSVJ_NonClosure	Background MC 3PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	nan	nan	-0.80112	2.80406	nan	nan
225.86207	nan	nan	-0.80112	2.80406	nan	nan
226.72414	nan	nan	-2.97481	5.85996	nan	nan
227.58621	nan	nan	-3.00161	5.89375	nan	nan
228.44828	nan	nan	-2.59775	5.05375	nan	nan
229.31034	nan	nan	-2.59775	5.05375	nan	nan
230.17241	nan	nan	-2.59775	5.05375	nan	nan
231.03448	nan	nan	-4.52909	8.68626	nan	nan
231.89655	nan	nan	-4.52909	8.68626	nan	nan
232.75862	nan	nan	-4.52909	8.68626	nan	nan
233.62069	nan	nan	-3.98363	7.44987	nan	nan
234.48276	nan	nan	-3.98363	7.44987	nan	nan
235.34483	nan	nan	-3.98363	7.44987	nan	nan
236.20690	nan	nan	-3.98363	7.44987	nan	nan
237.06897	nan	nan	-3.98363	7.44987	nan	nan
237.93103	nan	nan	-3.81234	7.15240	nan	nan
238.79310	nan	nan	-3.81234	7.15240	nan	nan
239.65517	nan	nan	-3.87518	7.23287	nan	nan
240.51724	nan	nan	-3.76089	7.01609	nan	nan
241.37931	nan	nan	-3.76089	7.01609	nan	nan
242.24138	-5.00000	7.97496	-3.30179	6.40145	-1.69821	10.22637
243.10345	-5.00000	7.97496	-3.30179	6.40145	-1.69821	10.22637
243.96552	-5.00000	7.97496	-3.22842	6.27238	-1.77158	10.14607
244.82759	-5.00000	7.97496	-3.22842	6.27238	-1.77158	10.14607
245.68966	-5.00000	7.97496	-3.22842	6.27238	-1.77158	10.14607
246.55172	-5.00000	7.97496	-3.22842	6.27238	-1.77158	10.14607
247.41379	-1.80000	3.15721	-3.09442	6.00307	1.29442	6.78269
248.27586	-0.73333	1.82639	-2.37081	4.80971	1.63747	5.14480
249.13793	-0.73333	1.82639	-2.37081	4.80971	1.63747	5.14480
250.00000	-0.65000	1.54277	-1.87912	4.02946	1.22912	4.31471
