Boundary	Data 2PSVJ_NonClosure	Data 2PSVJ_NC_err	Background MC 2PSVJ_NonClosure	Background MC 2PSVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
225.00000	-0.22069	0.24841	0.07474	0.35248	-0.29543	0.43122
225.86207	-0.19172	0.24203	0.11904	0.33724	-0.31076	0.41510
226.72414	-0.17256	0.22713	-0.07810	0.41698	-0.09446	0.47483
227.58621	-0.16161	0.22450	-0.10165	0.42767	-0.05996	0.48302
228.44828	-0.17798	0.22757	-0.09970	0.42736	-0.07828	0.48417
229.31034	-0.20000	0.23115	-0.08886	0.42357	-0.11114	0.48254
230.17241	-0.21677	0.23429	-0.09134	0.42522	-0.12543	0.48549
231.03448	-0.28963	0.24269	0.05456	0.41206	-0.34418	0.47822
231.89655	-0.27347	0.23919	0.05708	0.41104	-0.33055	0.47557
232.75862	-0.27783	0.23976	0.06256	0.40878	-0.34040	0.47391
233.62069	-0.12380	0.19933	-0.01797	0.39765	-0.10583	0.44481
234.48276	-0.14148	0.20237	-0.00789	0.39437	-0.13358	0.44326
235.34483	-0.15940	0.20546	0.00350	0.39076	-0.16290	0.44149
236.20690	-0.12334	0.19880	0.31163	0.26593	-0.43497	0.33202
237.06897	-0.10581	0.19557	0.31592	0.26413	-0.42173	0.32865
237.93103	-0.08859	0.19241	0.31802	0.26333	-0.40661	0.32614
238.79310	-0.14031	0.20115	0.31812	0.26334	-0.45843	0.33138
239.65517	-0.14013	0.20095	0.31893	0.26301	-0.45906	0.33099
240.51724	-0.15800	0.19584	0.30733	0.24909	-0.46533	0.31686
241.37931	-0.18535	0.20026	0.30946	0.24829	-0.49482	0.31899
242.24138	-0.10020	0.18832	0.12134	0.38227	-0.22153	0.42614
243.10345	-0.08718	0.18607	0.11280	0.38641	-0.19998	0.42888
243.96552	-0.06162	0.18166	0.13266	0.37846	-0.19428	0.41979
244.82759	-0.03669	0.17736	0.13017	0.37968	-0.16686	0.41906
245.68966	-0.07932	0.18466	0.10659	0.39203	-0.18591	0.43335
246.55172	-0.09827	0.18792	0.11163	0.39020	-0.20990	0.43309
247.41379	-0.13788	0.18805	0.07682	0.38461	-0.21470	0.42812
248.27586	-0.14608	0.18952	0.07379	0.38719	-0.21986	0.43108
249.13793	-0.12323	0.18584	0.06655	0.39107	-0.18978	0.43298
250.00000	-0.17945	0.19710	0.05837	0.41139	-0.23782	0.45617
