Boundary	Data 2SVJ_NonClosure	Data 2SVJ_NC_err	Background MC 2SVJ_NonClosure	Background MC 2SVJ_NC_err	Diff(Data-MC)	Diff_er(Data-MC)r
0.30000	-5.00000	7.23089	-0.61922	1.97398	-4.38078	7.49549
0.32069	-9.80000	13.12890	-0.67639	2.04179	-9.12361	13.28672
0.34138	-1.29167	2.14273	0.40762	0.64786	-1.69928	2.23853
0.36207	-0.96429	1.82408	0.51558	0.51005	-1.47987	1.89405
0.38276	0.00000	0.85391	0.34110	0.65619	-0.34110	1.07692
0.40345	-0.66667	1.37051	0.39055	0.56819	-1.05722	1.48362
0.42414	-0.75000	1.26943	0.48500	0.46573	-1.23500	1.35217
0.44483	0.00000	0.58333	0.67736	0.27519	-0.67736	0.64499
0.46552	-0.09804	0.62569	0.64150	0.29515	-0.73954	0.69181
0.48621	-0.15294	0.63326	0.49036	0.39945	-0.64330	0.74872
0.50690	-0.07510	0.54365	0.38433	0.44462	-0.45942	0.70232
0.52759	-0.05091	0.52393	0.30159	0.48903	-0.35250	0.71670
0.54828	0.16954	0.40298	0.34971	0.44285	-0.18017	0.59876
0.56897	0.12069	0.42371	0.29479	0.47001	-0.17410	0.63281
0.58966	-0.24667	0.59477	0.19843	0.53084	-0.44509	0.79721
0.61034	-0.32923	0.61511	0.10458	0.57815	-0.43381	0.84417
0.63103	-0.37363	0.61414	0.53418	0.35933	-0.90781	0.71153
0.65172	-0.71429	0.73639	0.61339	0.28827	-1.32768	0.79081
0.67241	-0.10526	0.44329	0.59604	0.28411	-0.70130	0.52652
0.69310	-0.16667	0.45832	0.48934	0.35115	-0.65600	0.57738
0.71379	-0.18462	0.43977	-0.38422	1.10024	0.19960	1.18487
0.73448	-0.30571	0.48723	-0.63305	1.31907	0.32734	1.40618
0.75517	-0.33203	0.49028	-0.66802	1.31954	0.33599	1.40768
0.77586	-0.14490	0.40316	-0.68388	1.32266	0.53898	1.38274
0.79655	-0.52111	0.53093	-1.16739	1.71838	0.64627	1.79854
0.81724	-0.55880	0.51173	-0.94658	1.52543	0.38779	1.60898
0.83793	-0.48995	0.46146	-1.25521	1.69264	0.76526	1.75441
0.85862	-0.60769	0.48475	-1.24190	1.61459	0.63421	1.68578
0.87931	-0.62088	0.48253	-2.40696	2.47701	1.78608	2.52357
0.90000	-0.75950	0.51018	-1.99131	1.94780	1.23181	2.01350
